paddle-hard-brewing-grayling-2,Paddle Hard Brewing,brewpub,227 E Michigan Ave,,,Grayling,Michigan,,49738-1742,,9897456388,2018-07-24,2018-08-24,United States,-84.71675164,44.6600473,
paper-city-development-llc-vicksburg,Paper City Development LLC,planning,,,,Vicksburg,Michigan,,49097,http://papercitymillworks.com,6049961400,2018-07-24,2018-08-11,United States,,,
parkers-hilltop-brewery-clarkston,Parkers Hilltop Brewery,brewpub,6110 Dixie Hwy,,,Clarkston,Michigan,,48346-3409,http://www.hilltopbrew.com,2483838444,2018-07-24,2018-08-24,United States,-83.4149011,42.7174413,
paw-paw-brewing-company-llc-paw-paw,Paw Paw Brewing Company LLC,micro,780 S Gremps street,,,PAW PAW,Michigan,,49079,http://www.pawpawbrewing.com,2695015241,2018-07-24,2018-08-24,United States,-85.89437423,42.2131394,
paw-paw-brewing-company-paw-paw,Paw Paw Brewing Company,brewpub,929 E Michigan Ave,,,Paw Paw,Michigan,,49079-9488,http://pawpawbrewery.com,2694150145,2018-07-24,2018-08-24,United States,-85.87748984,42.2192304,
paw-paw-brewing-company-production-facility-paw-paw,Paw Paw Brewing Company Production Facility,micro,780 S Gremps St,,,Paw Paw,Michigan,,49079,,,2018-07-24,2018-08-24,United States,-85.89437423,42.2131394,
perrin-brewing-company-comstock-park,Perrin Brewing Company,regional,5910 Comstock Park Dr NW,,,Comstock Park,Michigan,,49321-8256,http://www.perrinbrewing.com,6165511957,2018-07-24,2018-08-11,United States,,,
petoskey-brewing-petoskey,Petoskey Brewing,micro,1844 M 119 Harbor-Petoskey Rd,,,Petoskey,Michigan,,49770-9341,http://www.petoskeybrewing.com,2317532057,2018-07-24,2018-08-11,United States,,,
pigeon-hill-brewery-production-facility-muskegon,Pigeon Hill Brewery Production Facility,planning,,,,Muskegon,Michigan,,49440-1109,,,2018-07-24,2018-08-11,United States,,,
pigeon-hill-brewing-co-muskegon,Pigeon Hill Brewing Co,micro,500 W Western Ave Ste 100,,,Muskegon,Michigan,,49440-1000,http://www.pigeonhillbrew.com,2313755184,2018-07-24,2018-08-11,United States,,,
pike-51-brewing-hudsonville,Pike 51 Brewing,brewpub,3768 Chicago Dr,,,Hudsonville,Michigan,,49426-1637,http://www.hudsonvillewinery.com,6166624589,2018-07-24,2018-08-24,United States,-85.87944718,42.8606644,
pileated-brewing-co-ann-arbor,Pileated Brewing Co,micro,2290 South Industrial Highway,,,Ann Arbor,Michigan,,48104,http://www.pileatedbrewing.com,7343696290,2018-07-24,2018-08-24,United States,-83.73385304,42.2528625,
pointless-brewery-ann-arbor,Pointless Brewery,micro,3014 Packard St,,,Ann Arbor,Michigan,,48108-1935,http://www.pointlessbrew.com,9894554484,2018-07-24,2018-08-24,United States,-83.7297662,42.260633,
poison-frog-brewing-company-jackson,Poison Frog Brewing Company,brewpub,1908 Horton Rd,,,Jackson,Michigan,,49203-5520,,5177485997,2018-07-24,2018-08-24,United States,-84.4374522,42.20141178,
presidential-brewing-co-portage,Presidential Brewing Co.,planning,,,,Portage,Michigan,,49024,http://www.presidentialbrewing.com,2694689765,2018-07-24,2018-08-11,United States,,,
railtown-brewing-co-dutton,Railtown Brewing Co,micro,3595 68th St SE,,,Dutton,Michigan,,49316-8503,http://www.railtownbrewing.com,6168812364,2018-07-24,2018-08-24,United States,-85.57833065,42.84118888,
rare-bird-brewpub-traverse-city,Rare Bird Brewpub,brewpub,229 Lake Ave,,,Traverse City,Michigan,,49684-2532,http://rarebirdbrewpub.com,2319432053,2018-07-24,2018-08-24,United States,-85.61932337,44.75978039,
red-jacket-brewing-at-michigan-house-cafe-calumet,Red Jacket Brewing at Michigan House Cafe,brewpub,300 6th St,,,Calumet,Michigan,,49913-1508,http://www.michiganhousecafe.com/brewpub.html,9063371910,2018-07-24,2018-08-24,United States,-88.4535254,47.2464521,
redline-brewing-company-burton,Redline Brewing Company,micro,5470 Lapeer Rd,,,Burton,Michigan,,48509-2235,http://redlinebrewingcompany.com,8102592009,2018-07-24,2018-08-24,United States,-83.59795244,43.01100775,
redwood-brewing-co-flint,Redwood Brewing Co,brewpub,5304 Gateway Ctr,,,Flint,Michigan,,48507-3930,http://www.redwoodbrewingco.com,8102338000,2018-07-24,2018-08-11,United States,,,
reed-city-brewing-company-reed-city,Reed City Brewing Company,brewpub,141 W Upton Ave,,,Reed City,Michigan,,49677-1129,,2314654222,2018-07-24,2018-08-24,United States,-85.51071976,43.875879,
right-brain-brewery-traverse-city,Right Brain Brewery,micro,225 E Sixteenth St Ste A,,,Traverse City,Michigan,,49684-4190,http://www.rightbrainbrewery.com,2319441239,2018-07-24,2018-08-11,United States,,,
river-rouge-brewing-company-royal-oak,River Rouge Brewing Company,micro,406 E 4th St,,,Royal Oak,Michigan,,48067-2757,http://www.riverrougebrew.com,2488020555,2018-07-24,2018-08-24,United States,-83.14059587,42.48726531,
river-s-edge-brewing-co-milford,River's Edge Brewing Co,brewpub,125 S Main St Ste 400,,,Milford,Michigan,,48381-1976,http://www.riversedgebrew.com,2486851625,2018-07-24,2018-08-11,United States,,,
roak-brewing-co-royal-oak,Roak Brewing Co.,micro,330 E Lincoln Ave,,,Royal Oak,Michigan,,48067-2700,http://www.roakbrewing.com,2482688780,2018-07-24,2018-08-24,United States,-83.14209914,42.48342093,
rochester-mills-beer-co-rochester,Rochester Mills Beer Co,brewpub,400 Water St Ste 101,,,Rochester,Michigan,,48307-2089,http://www.beercos.com,2486505080,2018-07-24,2018-08-11,United States,,,
rochester-mills-production-brewery-auburn-hills,Rochester Mills Production Brewery,micro,3275 Lapeer W Rd,,,Auburn Hills,Michigan,,48326-1723,http://www.beercos.com,2483773130,2018-07-24,2018-08-11,United States,,,
rockford-brewing-company-rockford,Rockford Brewing Company,brewpub,12 E Bridge St,,,Rockford,Michigan,,49341-1265,http://www.RockfordBrewing.com,6169514677,2018-07-24,2018-08-11,United States,,,
rolling-oak-brewing-co-grayling,Rolling Oak Brewing Co,micro,509 Norway St,,,Grayling,Michigan,,49738-1719,http://rollingoakbrewing.com,9897456280,2018-07-24,2018-08-24,United States,-84.716671,44.661765,
round-barn-brewery-public-house-baroda,Round Barn Brewery & Public House,micro,9151 First St,,,Baroda,Michigan,,49101-8927,http://www.roundbarnbrewery.com,2693267059,2018-07-24,2018-08-11,United States,,,
round-barn-brewery-round-barn-winery-baroda,Round Barn Brewery / Round Barn Winery,micro,10983 Hills Rd,,,Baroda,Michigan,,49101-8742,http://www.roundbarnwinery.com,8007169463,2018-07-24,2018-08-24,United States,-86.479395,41.950161,
royal-oak-brewery-royal-oak,Royal Oak Brewery,brewpub,215 E 4th St,,,Royal Oak,Michigan,,48067-2606,http://www.royaloakbrewery.com,2485441141,2018-07-24,2018-08-24,United States,-83.14271229,42.48739557,
rudbeckia-farm-petoskey,Rudbeckia Farm,micro,3379 Lake Grove Rd,,,Petoskey,Michigan,,49770-9751,http://www.rudbeckiafarm.com,2316224173,2018-07-24,2018-08-11,United States,,,
rupert-s-brew-house-kalamazoo,Rupert's Brew House,micro,773 W Michigan Ave,,,Kalamazoo,Michigan,,49007-4518,http://www.rupertsbrewhouse.com,2693379911,2018-07-24,2018-08-24,United States,-85.5941774,42.29072325,
rustic-leaf-brewing-company-waterford,Rustic Leaf Brewing Company,micro,7200 Highland Rd,,,Waterford,Michigan,,48327-1506,http://www.rusticleafbrewingcompany.com,2485999933,2018-07-24,2018-08-24,United States,-83.4048664,42.659901,
salt-springs-brewery-saline,Salt Springs Brewery,brewpub,117 S Ann Arbor St,,,Saline,Michigan,,48176-1320,http://wwww.saltpsringsbrewery.com,7342959191,2018-07-24,2018-08-24,United States,-83.78105412,42.16646594,
sanctuary-spirits-grand-ledge,Sanctuary Spirits,micro,902 E Saginaw Hwy,,,Grand Ledge,Michigan,,48837-9419,http://www.sanctuaryspirits.com,5179251930,2018-07-24,2018-08-24,United States,-84.73453638,42.7407777,
sandhill-crane-vineyards-jackson,Sandhill Crane Vineyards,micro,4724 Walz Rd,,,Jackson,Michigan,,49201-9613,http://www.sandhillcranevineyards.com,5177640679,2018-07-24,2018-08-11,United States,,,
saugatuck-brewing-co-douglas,Saugatuck Brewing Co,micro,2948 Blue Star Hwy,,,Douglas,Michigan,,49406-5195,http://www.saugatuckbrewing.com,2698577222,2018-07-24,2018-08-24,United States,-86.2120077,42.62989386,
schmohz-brewery-grand-rapids,Schmohz Brewery,micro,2600 Patterson Ave SE Ste 1,,,Grand Rapids,Michigan,,49546-6394,http://www.schmohz.com,6169490860,2018-07-24,2018-08-11,United States,,,
sherwood-brewing-co-shelby-township,Sherwood Brewing Co,brewpub,45689 Hayes Rd,,,Shelby Township,Michigan,,48315-6214,http://www.sherwoodbrewing.com,5865329669,2018-07-24,2018-08-24,United States,-82.97361414,42.63202014,
shipwreck-brewing-company-saint-clair-shores,Shipwreck Brewing Company,brewpub,24409 Jefferson Ave,,,Saint Clair Shores,Michigan,,48080-1318,http://www.shipwreckbrewingcompany.com,5869442266,2018-07-24,2018-08-24,United States,-82.88877859,42.47122231,
short-s-brewing-co-bellaire,Short's Brewing Co,brewpub,121 N Bridge St,,,Bellaire,Michigan,,49615-9509,http://www.shortsbrewing.com,2315336622,2018-07-24,2018-08-24,United States,-85.21012429,44.975604,
short-s-brewing-co-production-facility-elk-rapids,Short's Brewing Co - Production Facility,regional,211 Industrial Park Dr,,,Elk Rapids,Michigan,,49629-9452,http://www.shortsbrewing.com,2314982300,2018-07-24,2018-08-11,United States,,,
silver-harbor-brewing-company-saint-joseph,Silver Harbor Brewing Company,brewpub,721 Pleasant St,,,Saint Joseph,Michigan,,49085-1241,http://silverharborbrewing.com,2692817100,2018-07-24,2018-08-24,United States,-86.48027459,42.10893033,
sister-lakes-brewing-company-dowagiac,Sister Lakes Brewing Company,brewpub,92500 County Road 690,,,Dowagiac,Michigan,,49047-9021,http://www.sisterlakesbrewing.com,2693325135,2018-07-24,2018-08-11,United States,,,
snowbelt-brewing-company-gaylord,Snowbelt Brewing Company,brewpub,132 W Main St Unit 1,,,Gaylord,Michigan,,49735-2304,,9894487077,2018-07-24,2018-08-11,United States,,,
soo-brewing-company-sault-sainte-marie,Soo Brewing Company,micro,223 W Portage Ave,,,Sault Sainte Marie,Michigan,,49783-1921,http://www.soobrew.com,9066324400,2018-07-24,2018-08-24,United States,-84.3482782,46.50089794,
south-haven-brewpub-south-haven,South Haven Brewpub,brewpub,515 Williams St Ste 23,,,South Haven,Michigan,,49090-1493,http://www.southhavenbrewpub.com,2697677105,2018-07-24,2018-08-11,United States,,,
spartan-brewpub-mason,Spartan Brewpub,brewpub,3056 Okemos Rd,,,Mason,Michigan,,48854-9300,http://spartanbrewpub.com/,5175075098,2018-07-24,2018-08-24,United States,-84.43276467,42.67095756,
speciation-artisan-ales-comstock-park,Speciation Artisan Ales,micro,3720 West River Dr NE Ste 201,,,Comstock Park,Michigan,,49321-8980,http://speciationartisanales.com,6166666783,2018-07-24,2018-08-11,United States,,,
sports-brewpub-wyandotte,Sports Brewpub,brewpub,166 Maple St,,,Wyandotte,Michigan,,48192-5928,,7342855060,2018-07-24,2018-08-24,United States,-83.15132628,42.20229805,
st-ambrose-cellars-beulah,St Ambrose Cellars,micro,841 S Pioneer Rd,,,Beulah,Michigan,,49617,http://www.stambrose-mead-wine.com,2313834262,2018-07-24,2018-08-11,United States,,,
starving-artist-brewing-ludington,Starving Artist Brewing,micro,634 S Stiles Rd,,,Ludington,Michigan,,49431-9311,http://starvingartist.beer,2317941399,2018-07-24,2018-08-11,United States,,,
stiggs-brewery-kitchen-boyne-city,Stiggs Brewery & Kitchen,brewpub,112 S Park St,,,Boyne City,Michigan,,49712-1251,http://www.stiggsbrewingcompany.com,2314976100,2018-07-24,2018-08-11,United States,,,
stony-lake-brewing-company-saline,Stony Lake Brewing Company,micro,447 E Michigan Ave,,,Saline,Michigan,,48176-1547,http://www.stonylakebrewing.com,7343167919,2018-07-24,2018-08-24,United States,-83.7735354,42.17041729,
stormcloud-brewing-company-frankfort,Stormcloud Brewing Company,brewpub,303 Main St,,,Frankfort,Michigan,,49635-9047,http://www.stormcloudbrewing.com,2316519080,2018-07-24,2018-08-24,United States,-86.24100175,44.63290605,
stormcloud-brewing-company-production-facility-frankfort,Stormcloud Brewing Company Production Facility,micro,366 Parkview Ln,,,Frankfort,Michigan,,49635,,,2018-07-24,2018-08-24,United States,-86.2218117,44.6373933,
strand-brewery-dowagiac,Strand Brewery,brewpub,93415 County Road 690,,,Dowagiac,Michigan,,49047-9025,http://www.strandbrewery.com,2694247500,2018-07-24,2018-08-11,United States,,,
sugarfoot-saloon-cedar,Sugarfoot Saloon,brewpub,4997 S Good Harbor Trl,,,Cedar,Michigan,,49621-8543,,2312286166,2018-07-24,2018-08-24,United States,-85.79625698,44.90785082,
superior-coast-brewery-karls-cuisine-winery-and-brewery-sault-sainte-marie,Superior Coast Brewery / Karls Cuisine Winery and Brewery,brewpub,447 W Portage Ave,,,Sault Sainte Marie,Michigan,,49783-1989,http://www.karlscuisine.com,9062531900,2018-07-24,2018-08-24,United States,-84.35344671,46.50179396,
tahquamenon-falls-brewery-and-pub-paradise,Tahquamenon Falls Brewery and Pub,brewpub,M-123 Upper Falls Dr,,,Paradise,Michigan,,49768,http://www.tahquamenonfallsbrewery.com,9064923300,2018-07-24,2018-08-11,United States,,,
tapistry-brewing-company-bridgman,Tapistry Brewing Company,micro,4236 Lake St,,,Bridgman,Michigan,,49106-9109,http://www.tapistrybrewing.com,2692667349,2018-07-24,2018-08-24,United States,-86.5561575,41.9427559,
tbd-armada,TBD,micro,17985 Armada Center Rd,,,Armada,Michigan,,48005-2323,http://www.blakeshardcider.com,5869897454,2018-07-24,2018-08-24,United States,-82.95124856,42.84942455,
tecumseh-brewing-company-tecumseh,Tecumseh Brewing Company,brewpub,128 W Chicago Blvd,,,Tecumseh,Michigan,,49286-1553,http://www.tecumsehbrewingco.com,5178151726,2018-07-24,2018-08-24,United States,-83.946191,42.004052,
tenacity-brewing-flint,Tenacity Brewing,micro,119 N Grand Traverse St,,,Flint,Michigan,,48503-5620,http://www.tenacitybrewing.com,8103396676,2018-07-24,2018-08-24,United States,-83.69663179,43.01522788,
territorial-brewing-company-production-facility-springfield,Territorial Brewing Company Production Facility,micro,2815 6th Ave,,,Springfield,Michigan,,49037-7986,,2694410030,2018-07-24,2018-08-24,United States,-85.22954317,42.31466956,
territorial-brewing-company-springfield,Territorial Brewing Company,brewpub,256 Helmer Rd N,,,Springfield,Michigan,,49037-7914,http://www.territorialbrewing.com,2692821694,2018-07-24,2018-08-24,United States,-85.23565712,42.3151618,
texas-corners-brewing-company-kalamazoo,Texas Corners Brewing Company,brewpub,6970 Texas Dr,,,Kalamazoo,Michigan,,49009-9795,http://www.texascornersbrewing.com,2698707724,2018-07-24,2018-08-24,United States,-85.6486336,42.2300087,
the-boathouse-beer-co-and-boozery-tawas-city,The Boathouse Beer Co and Boozery,brewpub,450 W Lake St,,,Tawas City,Michigan,,48763-8320,http://www.boathousebeerco.com,9899845233,2018-07-24,2018-08-24,United States,-83.5169024,44.26826378,
the-distant-whistle-brewhouse-vicksburg,The Distant Whistle Brewhouse,micro,118 S Main St,,,Vicksburg,Michigan,,49097-1289,http://www.distantwhistle.com,2693707549,2018-07-24,2018-08-24,United States,-85.53248776,42.11909502,
the-filling-station-microbrewery-traverse-city,The Filling Station Microbrewery,micro,642 Railroad Pl,,,Traverse City,Michigan,,49686-3633,http://www.thefillingstationmicrobrewery.com,2319468168,2018-07-24,2018-08-24,United States,-85.609476,44.7580963,
the-highway-brewing-co-west-branch,The Highway Brewing Co.,brewpub,209 W Houghton Ave,,,West Branch,Michigan,,48661-1219,http://www.highwaybrewingco.com,9897090716,2018-07-24,2018-08-24,United States,-84.23751651,44.27635208,
the-knickerbocker-new-holland-brewing-grand-rapids,The Knickerbocker/ New Holland Brewing,brewpub,417 Bridge St NW,,,Grand Rapids,Michigan,,49504-5305,,6163455642,2018-07-24,2018-08-24,United States,-85.68044312,42.97068214,
the-livery-benton-harbor,The Livery,brewpub,190 5th St,,,Benton Harbor,Michigan,,49022-3484,http://www.liverybrew.com,2699258760,2018-07-24,2018-08-24,United States,-86.45330019,42.11813538,
the-maple-grille-llc-hemlock,The Maple Grille LLC,brewpub,13105 Gratiot Rd,,,Hemlock,Michigan,,48626-8444,,,2018-07-24,2018-08-24,United States,-84.1741049,43.4157758,
the-mitten-brewing-co-grand-rapids,The Mitten Brewing Co,brewpub,527 Leonard St NW,,,Grand Rapids,Michigan,,49504-4278,http://www.mittenbrewing.com,6166085612,2018-07-24,2018-08-24,United States,-85.68101,42.98507733,
the-mitten-brewing-company-production-facility-grand-rapids,The Mitten Brewing Company Production Facility,micro,540 Leonard St NW,,,Grand Rapids,Michigan,,49504-4260,,,2018-07-24,2018-08-24,United States,-85.68100276,42.98491266,
the-mitten-brewing-company-saugatuck-saugatuck,The Mitten Brewing Company - Saugatuck,brewpub,329 Water St,,,Saugatuck,Michigan,,49453,,6166085612,2018-07-24,2018-08-24,United States,-86.20524129,42.65689129,
the-parlor-traverse-city,The Parlor,brewpub,205 Lake Ave,,,Traverse City,Michigan,,49684-2532,http://www.bigtoebrewery.com,2319414422,2018-07-24,2018-08-24,United States,-85.6204308,44.7601402,
the-red-baron-burton,The Red Baron,brewpub,2495 S Center Rd,,,Burton,Michigan,,48519-1145,http://www.baronburger.com,8107441310,2018-07-24,2018-08-24,United States,-83.63373728,42.9924788,
the-sanford-beverage-company-inc-d-b-a-steele-street-brewing-ionia,"The Sanford Beverage Company, Inc. D.B.A. Steele Street Brewing",brewpub,300 S Steele St,,,Ionia,Michigan,,48846-2008,http://www.steelestreetbrewing.com,6165234003,2018-07-24,2018-08-24,United States,-85.06766243,42.98135831,
third-monk-brewing-co-south-lyon,Third Monk Brewing Co,micro,228 S Lafayette St,,,South Lyon,Michigan,,48178-1406,http://www.thirdmonkbrewingco.com,2482786366,2018-07-24,2018-08-24,United States,-83.65116644,42.45482138,
third-nature-brewing-co-rockford,Third Nature Brewing Co.,planning,,,,Rockford,Michigan,,49341,,,2018-07-24,2018-08-11,United States,,,
thornapple-brewing-company-grand-rapids,Thornapple Brewing Company,micro,6262 28th st SE,,,Grand rapids,Michigan,,49546,http://Www.thornapplebrewing.com,6164226209,2018-07-24,2018-08-24,United States,-85.6506666,42.9128114,
three-blondes-brewing-south-haven,Three Blondes Brewing,brewpub,1875 Phoenix St,,,South Haven,Michigan,,49090-7151,http://www.threeblondesbrewing.com,,2018-07-24,2018-08-24,United States,-86.2642391,42.4033183,
tibbs-brewing-co-kalamazoo,Tibbs Brewing Co,brewpub,402 S Burdick St,,,Kalamazoo,Michigan,,49007-5218,,8777627397,2018-07-24,2018-08-24,United States,-85.58320831,42.28859949,
tilted-axis-brewing-company-lapeer,Tilted Axis Brewing Company,brewpub,303 W Nepessing St,,,Lapeer,Michigan,,48446-2105,http://www.tiltedaxis.beer,8109694477,2018-07-24,2018-08-24,United States,-83.31247549,43.05377576,
tootsie-s-brewery-lone-oak-vineyard-grass-lake,Tootsie's Brewery / Lone Oak Vineyard,brewpub,8400 Ann Arbor Rd,,,Grass Lake,Michigan,,49240-9586,http://www.tootsiesbrewery.com,5175228167,2018-07-24,2018-08-11,United States,,,
townies-brewery-ann-arbor,Townies Brewery,brewpub,2350 W Liberty Rd,,,Ann Arbor,Michigan,,48103,,,2018-07-24,2018-08-24,United States,-83.7891745,42.2730356,
traffic-jam-and-snug-detroit,Traffic Jam and Snug,brewpub,4268 2nd Ave,,,Detroit,Michigan,,48201-1706,http://www.trafficjamdetroit.com,3138319470,2018-07-24,2018-08-24,United States,-83.086546,42.384371,
trail-point-brewing-co-allendale,Trail Point Brewing Co.,micro,6035 Lake Michigan Dr,,,Allendale,Michigan,,49401-9101,http://www.trailpointbrewing.com,6168952739,2018-07-24,2018-08-24,United States,-85.93541536,42.97207782,
transient-artisan-ales-bridgman,Transient Artisan Ales,micro,4229 Lake St,,,Bridgman,Michigan,,49106-9109,,,2018-07-24,2018-08-24,United States,-86.55570937,41.94299804,
tri-city-brewing-co-bay-city,Tri City Brewing Co,micro,4170 Shrestha Dr,,,Bay City,Michigan,,48706-2184,http://www.tricitybrewing.com,9896861340,2018-07-24,2018-08-11,United States,,,
tripelroot-production-facility-holland,Tripelroot Production Facility,micro,2262 112th Ave,,,Holland,Michigan,,49424-9638,,,2018-07-24,2018-08-24,United States,-86.0580859,42.802587,
tripelroot-zeeland,Tripelroot,brewpub,146 E Main Ave,,,Zeeland,Michigan,,49464-1736,http://www.tripelroot.com,6169530050,2018-07-24,2018-08-24,United States,-86.01463482,42.81211765,
tujax-tavern-delton,Tujax Tavern,brewpub,103 S Grove St,,,Delton,Michigan,,49046-9470,,2696238310,2018-07-24,2018-08-24,United States,-85.407991,42.496258,
tunnel-vision-brewery-harbor-springs,Tunnel Vision Brewery,brewpub,5699 S Lake Shore Dr,,,Harbor Springs,Michigan,,49740-9784,http://www.pondhill.com,2315263276,2018-07-24,2018-08-24,United States,-85.065042,45.471828,
twoguys-brewing-wyoming,TwoGuys Brewing,brewpub,2356 Porter St SW,,,Wyoming,Michigan,,49519,http://www.twoguysbrewing.beer,6165529690,2018-07-24,2018-08-24,United States,-85.72355013,42.92114925,
ubrew-nanobrewery-traverse-city,UBrew Nanobrewery,micro,3054 Cass Rd Unit F,,,Traverse City,Michigan,,49684-8800,http://www.ubrewtc.com,2319432016,2018-07-24,2018-08-11,United States,,,
unruly-brewing-company-muskegon,Unruly Brewing Company,micro,360 W Western Ave,,,Muskegon,Michigan,,49440-1273,http://www.unrulybrewing.com,2312881068,2018-07-24,2018-08-24,United States,-86.25381541,43.23504367,
upper-hand-brewery-escanaba,Upper Hand Brewery,micro,3525 Airport Rd,,,Escanaba,Michigan,,49829-1096,http://www.upperhandbrewery.com,2693822338,2018-07-24,2018-08-24,United States,-87.097528,45.7164279,
urbanrest-brewing-company-ferndale,Urbanrest Brewing Company,micro,2615 Wolcott St,,,Ferndale,Michigan,,48220-1422,http://www.urbanrest.com,,2018-07-24,2018-08-24,United States,-83.1274188,42.4679929,
vander-mill-grand-rapids,Vander Mill,brewpub,505 Ball Ave NE,,,Grand Rapids,Michigan,,49503-2011,http://www.vandermill.com,6162598828,2018-07-24,2018-08-24,United States,-85.6305954,42.9712724,
vanmax-brewing-company-llc-decatur,VanMax Brewing Company LLC,micro,103 N Phelps St,,,Decatur,Michigan,,49045-1008,http://www.vanmaxbrewing.com,2692171720,2018-07-24,2018-08-24,United States,-85.97454749,42.10876694,
vierling-restaurant-marquette-harbor-brewery-marquette,Vierling Restaurant & Marquette Harbor Brewery,brewpub,119 S Front St,,,Marquette,Michigan,,49855-4642,http://www.thevierling.com,9062283533,2018-07-24,2018-08-24,United States,-87.3928955,46.5425586,
vivio-s-food-detroit,Vivio's Food,planning,,,,Detroit,Michigan,,48207-4516,http://www.viviosdetroit.com,3133931711,2018-07-24,2018-08-11,United States,,,
walldorff-brewpub-bistro-hastings,Walldorff Brewpub & Bistro,brewpub,105 E State St,,,Hastings,Michigan,,49058-1808,http://www.walldorffbrewpub.com,2699454400,2018-07-24,2018-08-24,United States,-85.284584,42.6487487,
war-water-brewery-saint-clair,WAR WATER BREWERY,brewpub,201 N Riverside Ave Ste C1-11,,,Saint Clair,Michigan,,48079-5498,http://www.warwaterbrewery.com,8102893921,2018-07-24,2018-08-11,United States,,,
watermark-brewing-company-stevensville,Watermark Brewing Company,micro,5781 Saint Joseph Ave,,,Stevensville,Michigan,,49127-1238,http://www.watermarkbrewing.com,2692810872,2018-07-24,2018-08-24,United States,-86.51963025,42.01286668,
waypost-brewing-co-fennville,Waypost Brewing Co.,planning,,,,Fennville,Michigan,,49408,http://waypostbeer.com,6169162362,2018-07-24,2018-08-11,United States,,,
whiskey-point-brewing-company-beaver-island,Whiskey Point Brewing Company,planning,,,,Beaver Island,Michigan,,49782-5105,http://www.whiskeypointbrewing.com,2313737842,2018-07-24,2018-08-11,United States,,,
white-flame-brewing-co-hudsonville,White Flame Brewing Co,brewpub,5234 36th Ave,,,Hudsonville,Michigan,,49426-1636,http://www.whiteflamebrewing.com,6162095098,2018-07-24,2018-08-11,United States,,,
wiltse-s-brew-pub-and-family-restaurant-oscoda,Wiltse's Brew Pub and Family Restaurant,brewpub,5606 F 41,,,Oscoda,Michigan,,48750-8611,http://www.wiltsebrewpub.com,9897392231,2018-07-24,2018-08-11,United States,,,
witch-s-hat-brewing-south-lyon,Witch's Hat Brewing,micro,601 S Lafayette St,,,South Lyon,Michigan,,48178-1453,http://www.witchshatbrewing.com,2484862595,2018-07-24,2018-08-24,United States,-83.65099308,42.45542522,
wolverine-state-brewing-co-ann-arbor,Wolverine State Brewing Co,brewpub,2019 W Stadium Blvd # 103,,,Ann Arbor,Michigan,,48103-4557,http://www.wolverinebeer.com,7343692990,2018-07-24,2018-08-24,United States,-83.7745473,42.2694316,
woodward-avenue-brewers-ferndale,Woodward Avenue Brewers,brewpub,22646 Woodward Ave,,,Ferndale,Michigan,,48220-1810,http://www.thewabsite.com,2485463696,2018-07-24,2018-08-24,United States,-83.13333109,42.4596444,
workshop-brewing-co-traverse-city,Workshop Brewing Co,brewpub,221 Garland St Ste A,,,Traverse City,Michigan,,49684-2372,http://www.traversecityworkshop.com,12314218966,2018-07-24,2018-08-11,United States,,,
23rd-street-brewery-lawrence,23rd Street Brewery,brewpub,3512 Clinton Pkwy,,,Lawrence,Kansas,,66047-2145,http://www.brew23.com,7858562337,2018-07-24,2018-08-24,United States,-95.28093353,38.9429674,
aero-plains-brewing-wichita,Aero Plains Brewing,micro,117 N Handley St,,,Wichita,Kansas,,67203-6114,http://www.aeroplainsbrewing.com,3164482811,2018-07-24,2018-08-24,United States,-97.35071131,37.68455054,
augustino-brewing-wichita,Augustino Brewing,brewpub,756 N Tyler Rd,,,Wichita,Kansas,,67212-3617,http://www.augustinobrew.com,3167215554,2018-07-24,2018-08-24,United States,-97.44431468,37.69517328,
beaver-brewery-at-mo-s-place-beaver,Beaver Brewery At Mo's Place,brewpub,1908 Elm St,,,Beaver,Kansas,,67525-9231,http://www.mosbrewpub.com,6205872350,2018-07-24,2018-08-24,United States,-98.667933,38.639049,
blind-tiger-brewery-restaurant-topeka,Blind Tiger Brewery & Restaurant,brewpub,417 SW 37th St,,,Topeka,Kansas,,66611-2354,http://www.blindtiger.com,7852672739,2018-07-24,2018-08-24,United States,-95.6846745,39.0002602,
blue-skye-brewery-salina,Blue Skye Brewery,brewpub,116 N Santa Fe Ave,,,Salina,Kansas,,67401-2614,http://blueskyebrewery.com,7854521234,2018-07-24,2018-08-24,United States,-97.608998,38.84100296,
brew-lab-overland-park,Brew Lab,brewpub,7925 Marty St,,,Overland Park,Kansas,,66204-3727,http://www.brewlabkc.com,9134002343,2018-07-24,2018-08-24,United States,-94.66993927,38.98568748,
center-pivot-quinter,Center Pivot,planning,,,,Quinter,Kansas,,67752,,7857548344,2018-07-24,2018-08-11,United States,,,
central-standard-brewing-wichita,Central Standard Brewing,micro,156 S Greenwood St,,,Wichita,Kansas,,67211-1815,http://www.drinkcsb.com,3162608515,2018-07-24,2018-08-24,United States,-97.3184245,37.6846165,
defiance-brewing-co-hays,Defiance Brewing Co.,micro,2050 E US Highway 40,,,Hays,Kansas,,67601-9310,http://www.defiancebeer.com,7853012337,2018-07-24,2018-08-11,United States,,,
dodge-city-brewing-dodge-city,Dodge City Brewing,brewpub,701 3rd Ave,,,Dodge City,Kansas,,67801-4336,http://www.dodgecitybrewing.com,6203713999,2018-07-24,2018-08-24,United States,-100.020307,37.754632,
fields-ivy-brewery-olathe,Fields & Ivy Brewery,planning,,,,Olathe,Kansas,,66061-7464,,9136710349,2018-07-24,2018-08-11,United States,,,
